"Species","Latitude","Longitude","Oiling","Condition","BirdCount","Date_","Oil_Cond","Date","week.number"
"Brown Pelican",30.20901,-88.95612,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Laughing Gull",30.20873,-88.95618,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Unidentified Gull",30.35894,-86.99393,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Laughing Gull",30.29384,-87.74848,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Laughing Gull",30.27361,-87.89043,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Sanderling",30.21407,-88.94909,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Unidentified Pigeon",30.30899,-89.3259,"Visibly Oiled","Dead",1,2010-09-02,4,2010-09-02,36
"Laughing Gull",30.23167,-85.91,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Unidentified Gull",30.22639,-85.90028,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Brown Pelican",30.25847,-88.17335,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Laughing Gull",30.25144,-88.08158,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Laughing Gull",30.51154,-87.16288,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Unknown",29.76855,-93.42423,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Black Skimmer",29.11278,-89.18933,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Laughing Gull",29.11278,-89.18933,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Royal Tern",29.27257,-89.94377,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Caspian Tern",29.91152,-89.29939,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Unidentified Gull",29.20444,-90.05157,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Unknown",29.53173,-89.55455,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Unknown",29.53173,-89.55455,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Unknown",29.53173,-89.55455,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Unknown",29.11278,-89.18933,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Unknown",29.11278,-89.18933,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Laughing Gull",29.91152,-89.29939,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Laughing Gull",29.91152,-89.29939,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Laughing Gull",29.36294,-89.85355,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Black Skimmer",29.11278,-89.18933,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.76471,-93.16029,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Laughing Gull",29.32521,-89.82639,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Laughing Gull",29.57694,-89.57582,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.11278,-89.12933,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.11278,-89.12433,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.11278,-89.12433,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.5332,-89.55636,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.5332,-89.55636,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.5332,-89.55636,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.5332,-89.55636,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.5332,-89.55636,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.34501,-89.34413,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.34501,-89.34413,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.34501,-89.34413,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.53178,-89.5545,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.53178,-89.5545,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.53178,-89.5545,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.53178,-89.5545,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.53178,-89.5545,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.53178,-89.5545,"Unknown","Dead",1,2010-09-02,5,2010-09-02,36
"Unknown",29.11278,-89.18933,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Unknown",29.11278,-89.18933,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Unidentified Tern",29.11278,-89.18933,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Unknown",29.11278,-89.18933,"Not Visibly Oiled","Dead",1,2010-09-02,3,2010-09-02,36
"Laughing Gull",30.24888,-89.06676,"Visibly Oiled","Dead",1,2010-09-02,4,2010-09-02,36
"Royal Tern",30.38977,-88.61527,"Visibly Oiled","Dead",1,2010-09-03,4,2010-09-03,36
"Green Heron",30.42544,-88.81695,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Laughing Gull",30.28972,-89.35553,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Laughing Gull",30.34639,-89.14384,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Laughing Gull",30.23154,-87.80125,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Laughing Gull",30.3915,-88.95372,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Double-crested Cormorant",30.35803,-89.09761,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Unidentified Gull",30.35777,-89.09766,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Brown Pelican",30.39481,-88.02499,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Unidentified Pigeon",30.15283,-85.77077,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Royal Tern",30.35787,-87.83361,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Northern Gannet",30.19002,-85.83639,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Royal Tern",30.3783,-89.04176,"Visibly Oiled","Dead",1,2010-09-03,4,2010-09-03,36
"Northern Gannet",30.20749,-88.96072,"Visibly Oiled","Dead",1,2010-09-03,4,2010-09-03,36
"Laughing Gull",30.35881,-89.08628,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Laughing Gull",30.34522,-88.56143,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Laughing Gull",30.39227,-88.9305,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Royal Tern",29.2667,-89.60666,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Laughing Gull",25.53104,-89.35822,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Laughing Gull",29.25038,-89.36035,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Unknown",29.7402,-93.71738,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Laughing Gull",29.36294,-89.85355,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Other",29.36294,-89.85355,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Other",29.36294,-89.85355,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Other",29.36294,-89.85355,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Other",29.36509,-89.85559,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Other",29.1042,-90.18674,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Brown Pelican",29.37256,-89.89343,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Laughing Gull",29.37256,-89.89343,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Laughing Gull",29.36509,-89.8559,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Laughing Gull",29.36509,-89.8559,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Laughing Gull",29.36509,-89.8559,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Laughing Gull",29.36509,-89.8559,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Laughing Gull",29.36509,-89.8559,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Laughing Gull",29.36509,-89.8559,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Laughing Gull",29.36509,-89.8559,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Laughing Gull",29.36509,-89.8559,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Royal Tern",29.08304,-90.28799,"Visibly Oiled","Dead",1,2010-09-03,4,2010-09-03,36
"Royal Tern",29.68745,-89.46455,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Brown Pelican",29.3701,-89.74928,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Laughing Gull",29.13334,-90.67899,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Laughing Gull",29.13334,-90.67899,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Laughing Gull",29.13334,-90.67899,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Laughing Gull",29.13334,-90.67899,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Common Loon",30.126,-85.734,"Unknown","Dead",1,2010-09-03,5,2010-09-03,36
"Clapper Rail",29.68758,-92.84493,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Laughing Gull",29.2531,-89.35822,"Not Visibly Oiled","Dead",1,2010-09-03,3,2010-09-03,36
"Laughing Gull",30.38,-88.96218,"Visibly Oiled","Dead",1,2010-09-03,4,2010-09-03,36
"Reddish Egret",30.34689,-89.14152,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Northern Gannet",30.24268,-88.71722,"Visibly Oiled","Dead",1,2010-09-04,4,2010-09-04,36
"Laughing Gull",30.36126,-89.10312,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Laughing Gull",30.34671,-89.14093,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Brown Pelican",30.23867,-88.76386,"Visibly Oiled","Dead",1,2010-09-04,4,2010-09-04,36
"Laughing Gull",30.39117,-88.97057,"Visibly Oiled","Dead",1,2010-09-04,4,2010-09-04,36
"Royal Tern",30.39109,-88.97031,"Visibly Oiled","Dead",1,2010-09-04,4,2010-09-04,36
"Laughing Gull",30.35058,-86.24592,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Brown Pelican",30.2096,-88.9815,"Visibly Oiled","Dead",1,2010-09-04,4,2010-09-04,36
"Unidentified Tern",30.2098,-88.24416,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Laughing Gull",30.18363,-85.81967,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Gull-billed Tern",30.23005,-88.33095,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Laughing Gull",30.22614,-87.9995,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Laughing Gull",29.36394,-89.85355,"Unknown","Dead",1,2010-09-04,5,2010-09-04,36
"Laughing Gull",29.76321,-93.54641,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Laughing Gull",29.76138,-93.55965,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Double-crested Cormorant",29.29818,-89.69836,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Unidentified Tern",29.25803,-89.60446,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Ruddy Turnstone",29.31399,-89.86834,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Unknown",29.65217,-89.45605,"Unknown","Dead",1,2010-09-04,5,2010-09-04,36
"Brown Pelican",29.09431,-90.24782,"Unknown","Dead",1,2010-09-04,5,2010-09-04,36
"Brown Pelican",29.09431,-90.24782,"Unknown","Dead",1,2010-09-04,5,2010-09-04,36
"Laughing Gull",29.17584,-90.07562,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Laughing Gull",29.91291,-89.29939,"Unknown","Dead",1,2010-09-04,5,2010-09-04,36
"Laughing Gull",29.30643,-89.8778,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Laughing Gull",29.25597,-89.60531,"Visibly Oiled","Dead",1,2010-09-04,4,2010-09-04,36
"Laughing Gull",29.68745,-89.46455,"Unknown","Dead",1,2010-09-04,5,2010-09-04,36
"Unidentified Gull",29.2667,-89.60666,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Semipalmated Sandpiper",29.08315,-90.28817,"Visibly Oiled","Dead",1,2010-09-04,4,2010-09-04,36
"Laughing Gull",29.34874,-89.53948,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Unknown",29.68734,-89.46536,"Unknown","Dead",1,2010-09-04,5,2010-09-04,36
"Brown Pelican",29.77072,-93.18135,"Unknown","Dead",1,2010-09-04,5,2010-09-04,36
"Unidentified Tern",29.29539,-89.66759,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Laughing Gull",30.05893,-89.18346,"Visibly Oiled","Dead",1,2010-09-04,4,2010-09-04,36
"Laughing Gull",30.00117,-89.20654,"Visibly Oiled","Dead",1,2010-09-04,4,2010-09-04,36
"Laughing Gull",29.92035,-89.25819,"Visibly Oiled","Dead",1,2010-09-04,4,2010-09-04,36
"Brown Pelican",29.92633,-89.28105,"Visibly Oiled","Dead",1,2010-09-04,4,2010-09-04,36
"Laughing Gull",29.92633,-89.28105,"Visibly Oiled","Dead",1,2010-09-04,4,2010-09-04,36
"Laughing Gull",30.34756,-88.4086,"Not Visibly Oiled","Dead",1,2010-09-04,3,2010-09-04,36
"Common Loon",30.23181,-88.29341,"Visibly Oiled","Dead",1,2010-09-05,4,2010-09-05,36
"Laughing Gull",30.19977,-88.4626,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Laughing Gull",30.36287,-89.09785,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Black Tern",30.21417,-88.95187,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Laughing Gull",30.35094,-88.10648,"Visibly Oiled","Dead",1,2010-09-05,4,2010-09-05,36
"Virginia Rail",30.39132,-86.80618,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Clapper Rail",30.355,-89.0976,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Clapper Rail",30.35462,-89.0976,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Laughing Gull",30.35255,-89.0968,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Laughing Gull",30.35255,-89.0968,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Laughing Gull",30.35255,-89.0968,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Laughing Gull",30.3428,-89.14249,"Visibly Oiled","Dead",1,2010-09-05,4,2010-09-05,36
"Laughing Gull",30.24438,-87.71429,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Laughing Gull",30.32619,-87.29542,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Laughing Gull",30.36102,-88.66968,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Unidentified Gull",30.36079,-88.67032,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Unknown",30.36081,-88.67033,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Royal Tern",30.23116,-89.42063,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Brown Pelican",29.19816,-90.04182,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Laughing Gull",30.36588,-86.9614,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Royal Tern",29.68745,-89.46455,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Double-crested Cormorant",29.09017,-90.21534,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Royal Tern",29.30995,-89.64742,"Visibly Oiled","Dead",1,2010-09-05,4,2010-09-05,36
"Laughing Gull",29.36294,-89.85355,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Laughing Gull",29.11075,-90.5741,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Unidentified Tern",29.09512,-90.61143,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Royal Tern",29.09521,-90.61143,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Unidentified Tern",29.09521,-90.61143,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Unidentified Tern",29.09521,-90.61143,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Unidentified Tern",29.09521,-90.61143,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Unidentified Tern",29.09521,-90.61143,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Unidentified Tern",29.09521,-90.61143,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Unidentified Tern",29.09521,-90.61143,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Unidentified Tern",29.09521,-90.61143,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Unidentified Tern",29.09521,-90.61143,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Unidentified Tern",29.09521,-90.61143,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Unidentified Tern",29.09521,-90.61143,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Unidentified Tern",29.09521,-90.61143,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Laughing Gull",29.76731,-93.39547,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Laughing Gull",29.1415,-90.64927,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Brown Pelican",29.30582,-89.8812,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Unidentified Gull",29.21027,-90.0282,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Sandwich Tern",29.09521,-90.61143,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Black Skimmer",30.15455,-89.19493,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Black Skimmer",30.15455,-89.19493,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Black Skimmer",29.39122,-89.32127,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Black Skimmer",29.39122,-89.32127,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"American Coot",30.12399,-89.23098,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Black Skimmer",30.12399,-89.23098,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Unidentified Tern",29.20958,-90.02903,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Laughing Gull",29.18418,-91.02023,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Laughing Gull",30.12399,-89.23098,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Black Skimmer",30.12399,-89.23098,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Unidentified Tern",29.03407,-89.24444,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Laughing Gull",30.12399,-89.23098,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Clapper Rail",29.23056,-90.40889,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Sanderling",29.40315,-89.29944,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Laughing Gull",29.27512,-89.94289,"Visibly Oiled","Dead",1,2010-09-05,4,2010-09-05,36
"Black Skimmer",30.15455,-89.19493,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Black Skimmer",30.15455,-89.19493,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Black Skimmer",30.15455,-89.19493,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Black Skimmer",30.15455,-89.19493,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Black Skimmer",30.15455,-89.19493,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Black Skimmer",30.15455,-89.19493,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Black Skimmer",30.15455,-89.19493,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Black Skimmer",30.15455,-89.19493,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Brown Pelican",29.77639,-93.27281,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Laughing Gull",29.24026,-89.99377,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Laughing Gull",29.4129,-89.98589,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Black Skimmer",30.15455,-89.19493,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Sandwich Tern",29.40933,-89.29113,"Visibly Oiled","Dead",1,2010-09-05,4,2010-09-05,36
"Laughing Gull",29.25467,-89.84117,"Visibly Oiled","Dead",1,2010-09-05,4,2010-09-05,36
"Laughing Gull",29.36876,-89.29601,"Unknown","Dead",1,2010-09-05,5,2010-09-05,36
"Unknown",29.76559,-93.37946,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Royal Tern",30.34439,-88.6996,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Royal Tern",30.3431,-88.70498,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Royal Tern",30.34395,-88.70119,"Not Visibly Oiled","Dead",1,2010-09-05,3,2010-09-05,36
"Laughing Gull",30.23106,-87.79518,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Laughing Gull",30.32792,-87.28247,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Laughing Gull",30.41028,-88.84138,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Laughing Gull",30.32806,-87.31444,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Laughing Gull",30.32755,-89.20554,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Laughing Gull",30.39404,-88.92474,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Laughing Gull",30.35057,-89.0928,"Visibly Oiled","Dead",1,2010-09-06,4,2010-09-06,37
"Laughing Gull",30.35087,-89.09301,"Visibly Oiled","Dead",1,2010-09-06,4,2010-09-06,37
"Laughing Gull",30.35108,-89.09323,"Visibly Oiled","Dead",1,2010-09-06,4,2010-09-06,37
"Laughing Gull",30.34004,-89.16108,"Visibly Oiled","Dead",1,2010-09-06,4,2010-09-06,37
"Laughing Gull",30.35198,-89.09355,"Unknown","Dead",1,2010-09-06,5,2010-09-06,37
"Unknown",30.35108,-89.09253,"Unknown","Dead",1,2010-09-06,5,2010-09-06,37
"Laughing Gull",30.22788,-88.11407,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Northern Gannet",30.22615,-88.63258,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Brown Pelican",30.28561,-88.10468,"Visibly Oiled","Dead",1,2010-09-06,4,2010-09-06,37
"Laughing Gull",30.50516,-88.05238,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Laughing Gull",30.50516,-88.05238,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Brown Pelican",30.50127,-88.04937,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Laughing Gull",30.13395,-85.74339,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Royal Tern",29.3076,-89.878,"Unknown","Dead",1,2010-09-06,5,2010-09-06,37
"Royal Tern",29.77243,-93.19038,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Laughing Gull",29.05091,-90.84853,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Royal Tern",29.74014,-93.71781,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Double-crested Cormorant",29.31642,-89.81241,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Brown Pelican",29.36949,-90.00195,"Unknown","Dead",1,2010-09-06,5,2010-09-06,37
"Laughing Gull",29.37201,-90.00188,"Unknown","Dead",1,2010-09-06,5,2010-09-06,37
"Laughing Gull",29.28326,-89.92337,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Laughing Gull",29.9695,-89.22605,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Laughing Gull",29.95828,-89.24877,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Other",29.1415,-90.64927,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Other",29.1415,-90.64927,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Other",29.1415,-90.64927,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Other",29.1415,-90.64927,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Other",29.1415,-90.64927,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Other",29.1415,-90.64027,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Royal Tern",29.17891,-90.06885,"Unknown","Dead",1,2010-09-06,5,2010-09-06,37
"Brown Pelican",29.13465,-90.67884,"Unknown","Dead",1,2010-09-06,5,2010-09-06,37
"Gull-billed Tern",29.435,-84.53158,"Unknown","Dead",1,2010-09-06,5,2010-09-06,37
"Clapper Rail",29.46722,-89.82039,"Unknown","Dead",1,2010-09-06,5,2010-09-06,37
"Black Skimmer",30.15455,-89.19493,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Black Skimmer",30.15455,-89.19493,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Black Skimmer",30.15455,-89.19493,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"American Oystercatcher",30.15455,-89.19493,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Brown Pelican",30.15455,-89.19493,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Laughing Gull",30.15455,-89.19493,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
"Laughing Gull",30.15455,-89.19493,"Not Visibly Oiled","Dead",1,2010-09-06,3,2010-09-06,37
